,tick_based
16639,1467.888713
16640,1467.669339
16641,1467.671964
16642,1467.975058
16643,1469.378386
16644,1469.389261
16645,1468.504223
16646,1467.230347
16647,1467.84207
16648,1469.18884
16649,1470.121945
16650,1470.458618
16651,1472.108521
16652,1471.942128
16653,1472.676996
16654,1479.860818
16655,1469.292667
16656,1468.560513
16657,1468.418529
16658,1468.392757
16659,1467.748547
16660,1468.663932
16661,1469.42542
16662,1468.84329
16663,1470.34094
16664,1469.408407
16665,1469.06401
16666,1469.435035
16667,1469.866035
16668,1469.815217
16669,1470.275949
16670,1471.142422
16671,1472.021493
16672,1471.672192
16673,1469.736997
16674,1469.902329
16675,1470.23516
16676,1471.348243
16677,1470.662868
16678,1470.41475
16679,1471.623599
16680,1472.027469
16681,1471.688442
16682,1471.060711
16683,1471.325749
16684,1472.106059
16685,1472.054081
16686,1472.816913
16687,1473.182277
16688,1473.177092
16689,1473.763341
16690,1474.185796
16691,1473.229582
16692,1473.776949
16693,1473.415367
16694,1475.712102
16695,1474.768181
16696,1474.933861
16697,1475.258819
16698,1476.234811
16699,1475.196053
16700,1475.916372
16701,1475.423725
16702,1474.784496
16703,1475.204144
16704,1474.695863
16705,1474.421458
16706,1475.411113
16707,1474.747628
16708,1474.699064
16709,1473.153433
16710,1473.959066
16711,1472.919784
16712,1472.26986
16713,1471.911769
16714,1472.472794
16715,1472.000236
16716,1472.624141
16717,1472.543172
16718,1471.387137
16719,1470.94723
16720,1471.051539
16721,1471.092215
16722,1471.928163
16723,1470.641074
16724,1472.191848
16725,1473.568865
16726,1471.931124
16727,1471.599742
16728,1470.130588
16729,1470.31249
16730,1468.801788
16731,1469.462966
16732,1468.919987
16733,1468.285608
16734,1467.582873
16735,1467.267366
16736,1467.874538
16737,1468.209235
16738,1468.169766
16739,1468.987643
16740,1468.520832
16741,1468.724366
16742,1467.860129
16743,1468.662682
16744,1468.794859
16745,1470.348488
16746,1471.331073
16747,1470.06025
16748,1470.253987
16749,1470.574046
16750,1470.756739
16751,1470.059906
16752,1471.648971
16753,1471.679582
16754,1471.005448
16755,1469.848855
16756,1470.917764
16757,1471.710702
16758,1472.25904
16759,1471.389178
16760,1471.906805
16761,1472.301181
16762,1471.380959
16763,1472.136233
16764,1472.992968
16765,1472.871033
16766,1473.041718
16767,1473.068597
16768,1474.012342
16769,1473.546793
16770,1475.987942
16771,1476.867684
16772,1476.350155
16773,1477.803469
16774,1478.007962
16775,1477.337361
16776,1474.8657
16777,1473.399809
16778,1472.183262
16779,1471.234727
16780,1471.057832
16781,1471.026475
16782,1469.507794
16783,1468.451237
16784,1466.847351
16785,1465.759004
16786,1464.346807
16787,1463.169506
16788,1463.163364
16789,1461.483938
16790,1459.583851
16791,1456.878293
16792,1456.531569
16793,1455.378247
16794,1455.086681
16795,1453.682418
16796,1452.938195
16797,1452.321081
16798,1451.591206
16799,1452.270991
16800,1453.551884
16801,1454.33856
16802,1454.622518
16803,1455.530346
16804,1455.135684
16805,1454.400562
16806,1453.810074
16807,1453.170462
16808,1452.510731
16809,1453.595303
16810,1454.140768
16811,1454.393747
16812,1454.744767
16813,1455.077843
16814,1454.715089
16815,1455.426959
16816,1456.564969
16817,1457.544601
16818,1458.834525
16819,1458.345467
16820,1458.826371
16821,1459.216271
16822,1460.296771
16823,1460.435448
16824,1460.067646
16825,1460.180213
16826,1460.402566
16827,1461.74459
16828,1462.026232
16829,1462.177524
16830,1462.597292
16831,1463.394065
16832,1463.197926
16833,1462.332252
16834,1462.703304
16835,1476.291503
16836,1480.393442
16837,1479.440572
16838,1477.604033
16839,1478.367172
16840,1478.954887
16841,1478.516034
16842,1478.273717
16843,1477.543432
16844,1478.168248
16845,1477.478517
16846,1478.237551
16847,1477.053999
16848,1476.768478
16849,1478.026464
16850,1478.633757
16851,1477.344722
16852,1477.994832
16853,1477.340515
16854,1478.305788
16855,1478.095351
16856,1477.833428
16857,1477.550736
16858,1479.03016
16859,1479.618385
16860,1480.134466
16861,1480.972098
16862,1481.524085
16863,1482.036788
16864,1482.134576
16865,1481.62026
16866,1482.122132
16867,1482.688217
16868,1483.513381
16869,1482.024255
16870,1482.356943
16871,1481.890378
16872,1481.287734
16873,1481.405606
16874,1481.02477
16875,1481.16574
16876,1481.762808
16877,1481.66346
16878,1481.280965
16879,1480.738957
16880,1481.028578
16881,1481.878766
16882,1482.08706
16883,1481.208365
16884,1481.522076
16885,1482.440417
16886,1480.585119
16887,1481.377614
16888,1481.24249
16889,1481.135649
16890,1480.335982
16891,1481.370923
16892,1480.28113
16893,1480.872132
16894,1479.831295
16895,1479.000264
16896,1477.530862
16897,1477.142505
16898,1477.645013
16899,1476.873279
16900,1475.091149
16901,1475.176364
16902,1475.500658
16903,1477.940364
16904,1477.734721
16905,1478.391916
16906,1476.653833
16907,1476.432356
16908,1478.7655
16909,1479.017037
16910,1479.593742
16911,1479.446144
16912,1479.300753
16913,1479.837853
16914,1481.008622
16915,1481.004274
16916,1481.662654
16917,1481.899981
16918,1482.964424
16919,1481.408025
16920,1482.051501
16921,1482.156899
16922,1482.152575
16923,1482.581969
16924,1482.869145
16925,1483.74664
16926,1482.681043
16927,1482.36504
16928,1481.556085
16929,1481.700137
16930,1480.52996
16931,1480.732897
16932,1480.995637
16933,1480.315164
16934,1482.64755
16935,1483.118828
16936,1483.150402
16937,1484.353087
16938,1484.443897
16939,1484.990002
16940,1485.938179
16941,1485.663224
16942,1485.034503
16943,1484.815754
16944,1486.669158
16945,1488.428223
16946,1489.419618
16947,1489.339055
16948,1490.359697
16949,1490.463471
16950,1490.491653
16951,1490.424694
16952,1491.504505
16953,1491.312347
16954,1492.116494
16955,1491.34661
16956,1491.712201
16957,1490.844375
16958,1490.658699
16959,1492.381701
16960,1493.154514
16961,1494.441555
16962,1493.643656
16963,1494.129421
16964,1494.985929
16965,1495.628067
16966,1496.06875
16967,1498.120632
16968,1497.697166
16969,1497.220787
16970,1496.469216
16971,1496.23132
16972,1496.707557
16973,1497.789544
16974,1498.330183
16975,1498.969276
16976,1499.82429
16977,1501.453268
16978,1500.873644
16979,1501.065546
16980,1501.229048
16981,1501.241927
16982,1500.480779
16983,1501.921557
16984,1502.487362
16985,1503.764116
16986,1504.532908
16987,1504.268319
16988,1505.082764
16989,1504.725158
16990,1505.811989
16991,1506.143162
16992,1508.334448
16993,1508.659476
16994,1508.978812
16995,1508.949584
16996,1510.189222
16997,1508.867767
16998,1507.763514
16999,1508.299919
17000,1508.471067
17001,1507.634767
17002,1506.523392
17003,1508.159002
17004,1506.680566
17005,1506.000646
17006,1506.681886
17007,1507.07995
17008,1507.493853
17009,1507.743401
17010,1507.079613
17011,1506.982384
17012,1505.626318
17013,1504.86018
17014,1505.285078
17015,1504.857094
17016,1523.050075
17017,1530.293266
17018,1531.202265
17019,1531.251655
17020,1530.893575
17021,1530.571946
17022,1531.764395
17023,1530.528744
17024,1530.289505
17025,1529.048559
17026,1529.686785
17027,1529.097937
17028,1529.167399
17029,1530.807673
17030,1530.483339
17031,1531.707014
17032,1530.74774
17033,1530.923889
17034,1531.183948
17035,1531.200804
17036,1531.129105
17037,1531.469871
17038,1531.5329
17039,1530.800188
17040,1530.059452
17041,1529.425732
17042,1529.849427
17043,1530.176446
17044,1528.948223
17045,1529.465174
17046,1530.455662
17047,1529.193592
17048,1528.541493
17049,1529.09471
17050,1527.529794
17051,1528.33931
17052,1527.809183
17053,1527.041501
17054,1527.068564
17055,1527.392503
17056,1527.5046
17057,1527.650494
17058,1527.869521
17059,1527.507654
17060,1527.688148
17061,1527.158739
17062,1527.697254
17063,1527.092651
17064,1526.6443
17065,1527.551304
17066,1528.641614
17067,1526.204475
17068,1525.957742
17069,1524.814041
17070,1525.25728
17071,1524.52386
17072,1523.598857
17073,1524.733393
17074,1524.401688
17075,1522.976156
17076,1523.329336
17077,1522.882531
17078,1523.914613
17079,1524.166726
17080,1523.815453
17081,1523.612477
17082,1523.596679
17083,1520.958369
17084,1519.48892
17085,1518.690541
17086,1518.765214
17087,1517.603406
17088,1516.331047
17089,1517.31161
17090,1517.36753
17091,1516.445921
17092,1515.404808
17093,1514.344667
17094,1513.813035
17095,1513.982859
17096,1512.674181
17097,1511.205157
17098,1511.935255
17099,1511.271443
17100,1511.712516
17101,1512.752432
17102,1511.880124
17103,1512.551077
17104,1511.78155
17105,1510.963305
17106,1511.277429
17107,1510.891957
17108,1510.75591
17109,1511.259908
17110,1511.63188
17111,1511.166178
17112,1512.748399
17113,1512.082095
17114,1513.020053
17115,1513.363034
17116,1513.876009
17117,1513.885269
17118,1512.387249
17119,1512.296761
17120,1512.404422
17121,1513.700949
17122,1514.118642
17123,1514.667027
17124,1515.257301
17125,1513.717516
17126,1515.657043
17127,1516.539828
17128,1516.881379
17129,1517.11095
17130,1516.167156
17131,1516.683394
17132,1517.573389
17133,1516.007853
17134,1516.452818
17135,1516.302938
17136,1517.155686
17137,1517.327575
17138,1517.814629
17139,1517.371998
17140,1516.978424
17141,1517.307776
17142,1518.74873
17143,1518.519974
17144,1518.710153
17145,1518.19918
17146,1518.125671
17147,1518.510149
17148,1517.022516
17149,1517.727194
17150,1518.27433
17151,1518.945768
17152,1519.455751
17153,1520.236339
17154,1521.143331
17155,1520.067222
17156,1519.16845
17157,1518.955523
17158,1519.903055
17159,1521.848548
17160,1520.235507
17161,1520.851724
17162,1521.076982
17163,1521.201013
17164,1521.239568
17165,1521.244807
17166,1519.391671
17167,1519.157462
17168,1518.375546
17169,1519.282875
17170,1519.537387
17171,1519.9478
17172,1519.136166
17173,1519.081451
17174,1519.292568
17175,1518.879368
17176,1520.320294
17177,1520.029047
17178,1519.605214
17179,1519.054217
17180,1518.699473
17181,1519.829995
17182,1520.968838
17183,1521.435386
17184,1521.350703
17185,1521.33348
17186,1522.94696
17187,1523.952293
17188,1521.868957
17189,1522.060185
17190,1520.188709
17191,1519.776953
17192,1518.815068
17193,1520.058759
17194,1519.712998
17195,1518.019684
17196,1517.156525
17197,1490.87614
17198,1503.582355
17199,1502.638011
17200,1502.267582
17201,1502.104128
17202,1503.618944
17203,1505.218867
17204,1505.174922
17205,1506.90895
17206,1507.433096
17207,1507.892877
17208,1507.843147
17209,1506.565775
17210,1507.111196
17211,1509.094214
17212,1508.456471
17213,1507.202359
17214,1507.549385
17215,1507.237644
17216,1507.188521
17217,1506.989283
17218,1507.370148
17219,1508.02797
17220,1507.334891
17221,1507.742408
17222,1508.319
17223,1509.159208
17224,1508.596956
17225,1509.445248
17226,1509.980675
17227,1509.48827
17228,1508.993785
17229,1509.605328
17230,1508.965401
17231,1510.617256
17232,1509.94673
17233,1509.772999
17234,1509.474134
17235,1510.276001
17236,1509.189247
17237,1508.369463
17238,1507.771539
17239,1508.224453
17240,1508.578853
17241,1508.124021
17242,1507.207863
17243,1506.653131
17244,1507.238725
17245,1506.651037
17246,1505.562948
17247,1504.947731
17248,1506.567015
17249,1507.60604
17250,1506.78954
17251,1508.535967
17252,1510.183364
17253,1510.221076
17254,1509.926509
17255,1508.777698
17256,1507.298252
17257,1507.253238
17258,1508.067866
17259,1507.787892
17260,1506.885777
17261,1507.538498
17262,1507.61666
17263,1508.723854
17264,1508.764754
17265,1508.564716
17266,1507.843184
17267,1507.417622
17268,1508.722829
17269,1508.502675
17270,1508.825047
17271,1509.286035
17272,1510.710422
17273,1511.733048
17274,1511.215726
17275,1511.738745
17276,1512.572862
17277,1513.589069
17278,1511.769325
17279,1513.679878
17280,1512.484853
17281,1513.830349
17282,1514.046132
17283,1513.37233
17284,1513.25274
17285,1514.794782
17286,1515.000222
17287,1515.208347
17288,1514.427678
17289,1514.355473
17290,1515.026233
17291,1515.694553
17292,1514.454795
17293,1514.424486
17294,1513.59984
17295,1514.023692
17296,1514.504413
17297,1514.099889
17298,1513.789866
17299,1512.409735
17300,1513.029101
17301,1513.973865
17302,1514.928428
17303,1515.968808
17304,1516.878141
17305,1518.697847
17306,1519.782137
17307,1520.197466
17308,1521.051462
17309,1522.040056
17310,1522.579923
17311,1523.487798
17312,1522.684565
17313,1522.064637
17314,1522.339256
17315,1523.990553
17316,1523.856038
17317,1523.545291
17318,1523.052257
17319,1523.985988
17320,1524.489468
17321,1525.485345
17322,1525.30068
17323,1525.857316
17324,1527.120889
17325,1525.510554
17326,1524.408532
17327,1525.274362
17328,1524.124364
17329,1523.426968
17330,1523.249867
17331,1522.525821
17332,1523.715899
17333,1521.96539
17334,1521.944895
17335,1522.046294
17336,1521.193425
17337,1520.7005
17338,1520.244412
17339,1520.617537
17340,1521.822587
17341,1521.649592
17342,1522.428805
17343,1523.613439
17344,1524.101892
17345,1523.687721
17346,1524.926478
17347,1527.008414
17348,1527.28352
17349,1530.032119
17350,1530.636494
17351,1532.550889
17352,1531.564609
17353,1530.471466
17354,1530.933602
17355,1534.110556
17356,1535.852535
17357,1537.534634
17358,1538.135479
17359,1540.067335
17360,1541.14642
17361,1542.259134
17362,1544.517273
17363,1545.477834
17364,1546.480576
17365,1546.909134
17366,1549.311261
17367,1552.525202
17368,1554.985568
17369,1556.936224
17370,1556.595387
17371,1555.982199
17372,1558.148908
17373,1559.704403
17374,1560.680423
17375,1561.990859
17376,1564.410244
17377,1565.198718
17378,1559.493428
17379,1568.549678
17380,1566.945075
17381,1567.129636
17382,1567.551853
17383,1566.227619
17384,1565.913552
17385,1565.721909
17386,1567.735029
17387,1567.898464
17388,1569.132276
17389,1568.66769
17390,1568.132438
17391,1568.89692
17392,1569.248264
17393,1569.40914
17394,1571.869347
17395,1571.848396
17396,1573.936075
17397,1573.571152
17398,1574.00097
17399,1575.671719
17400,1575.700143
17401,1575.513999
17402,1575.864083
17403,1577.018842
17404,1577.902694
17405,1578.385432
17406,1579.369827
17407,1579.244403
17408,1580.56127
17409,1580.122659
17410,1580.558077
17411,1579.904961
17412,1579.153461
17413,1579.641042
17414,1579.287308
17415,1580.640425
17416,1581.016849
17417,1581.197233
17418,1580.872186
17419,1582.639111
17420,1581.865391
17421,1583.059214
17422,1582.549328
17423,1581.114346
17424,1580.887737
17425,1581.131453
17426,1583.528285
17427,1583.554223
17428,1582.829141
17429,1582.260132
17430,1582.901047
17431,1583.862834
17432,1584.113791
17433,1584.64708
17434,1584.848138
17435,1586.697085
17436,1585.677062
17437,1586.394
17438,1586.43896
17439,1585.719864
17440,1588.567648
17441,1589.234988
17442,1589.899658
17443,1590.710499
17444,1590.396466
17445,1591.302862
17446,1591.154051
17447,1591.668695
17448,1592.627871
17449,1593.068925
17450,1593.157194
17451,1592.757492
17452,1591.667185
17453,1591.867609
17454,1591.8608
17455,1593.024138
17456,1592.48557
17457,1593.73131
17458,1593.920946
17459,1593.462188
17460,1591.736863
17461,1591.754229
17462,1591.650786
17463,1592.393905
17464,1593.383831
17465,1592.283833
17466,1591.492844
17467,1589.493653
17468,1587.646518
17469,1587.348844
17470,1586.715532
17471,1584.914455
17472,1582.56235
17473,1581.153697
17474,1581.997673
17475,1582.11413
17476,1580.821573
17477,1581.165847
17478,1580.37978
17479,1579.653591
17480,1578.039457
17481,1578.493451
17482,1579.15825
17483,1580.118649
17484,1582.124904
17485,1583.084498
17486,1584.384309
17487,1584.481844
17488,1585.284973
17489,1585.762905
17490,1585.235835
17491,1585.953955
17492,1585.563564
17493,1585.268254
17494,1583.796791
17495,1582.892944
17496,1583.753747
17497,1583.271849
17498,1584.073171
17499,1582.492844
17500,1581.32428
17501,1581.578897
17502,1580.870703
17503,1580.473213
17504,1580.839867
17505,1580.94102
17506,1581.36552
17507,1581.888109
17508,1582.644823
17509,1582.584027
17510,1582.019469
17511,1582.344461
17512,1582.217049
17513,1580.443496
17514,1581.935462
17515,1580.44669
17516,1581.242222
17517,1580.981723
17518,1580.960491
17519,1581.438682
17520,1580.863463
17521,1582.406367
17522,1582.073941
17523,1582.024639
17524,1580.930646
17525,1581.244337
17526,1580.536748
17527,1580.696556
17528,1581.615937
17529,1580.797559
17530,1580.156974
17531,1581.140145
17532,1580.418411
17533,1580.562466
17534,1580.559967
17535,1581.478537
17536,1580.957243
17537,1580.142909
17538,1582.011412
17539,1581.573448
17540,1581.804388
17541,1582.7315
17542,1583.786068
17543,1583.754194
17544,1584.758254
17545,1586.435596
17546,1587.446716
17547,1587.916031
17548,1587.890161
17549,1587.261129
17550,1588.187108
17551,1588.245652
17552,1587.948532
17553,1587.904645
17554,1588.924557
17555,1589.726675
17556,1590.018623
17557,1590.824
17558,1592.583713
17559,1588.836093
17560,1587.504402
17561,1588.133882
17562,1588.307269
17563,1589.736792
17564,1588.994949
17565,1588.947506
17566,1588.356496
17567,1587.720059
17568,1587.873955
17569,1588.494679
17570,1588.808317
17571,1588.410681
17572,1588.202378
17573,1586.376858
17574,1587.137491
17575,1587.409291
17576,1585.468725
17577,1585.898346
17578,1585.185088
17579,1583.342589
17580,1583.537019
17581,1584.759924
17582,1583.639943
17583,1583.990276
17584,1584.044062
17585,1582.944211
17586,1581.683544
17587,1583.355169
17588,1584.215701
17589,1582.594604
17590,1583.067792
17591,1582.631862
17592,1583.090018
17593,1583.038534
17594,1582.863871
17595,1583.204514
17596,1584.64739
17597,1584.92517
17598,1584.915142
17599,1583.208017
17600,1580.27913
17601,1581.923176
17602,1582.935703
17603,1583.075283
17604,1583.186719
17605,1583.812055
17606,1583.50221
17607,1583.712339
17608,1581.988982
17609,1581.223438
17610,1580.35973
17611,1580.508578
17612,1580.03107
17613,1579.771326
17614,1578.309019
17615,1578.35286
17616,1577.198635
17617,1576.087901
17618,1575.873355
17619,1575.395325
17620,1574.010245
17621,1572.73704
17622,1573.127176
17623,1574.698951
17624,1572.999041
17625,1571.286331
17626,1571.039372
17627,1571.809351
17628,1571.312187
17629,1570.567761
17630,1569.790943
17631,1570.103795
17632,1570.409363
17633,1569.362534
17634,1568.24018
17635,1567.879609
17636,1568.889897
17637,1568.855142
17638,1567.255981
17639,1566.713526
17640,1567.997481
17641,1568.848756
17642,1567.494377
17643,1568.784792
17644,1567.913434
17645,1568.920375
17646,1571.010288
17647,1570.894331
17648,1571.366781
17649,1573.178922
17650,1572.342375
17651,1575.148138
17652,1574.818994
17653,1575.276955
17654,1575.566315
17655,1576.85728
17656,1576.703167
17657,1578.412061
17658,1579.619416
17659,1580.388284
17660,1579.357202
17661,1580.593047
17662,1578.481209
17663,1579.079519
17664,1578.699964
17665,1578.276182
17666,1579.229445
17667,1580.009664
17668,1579.056571
17669,1578.145258
17670,1577.459325
17671,1576.387406
17672,1576.52163
17673,1576.627051
17674,1575.18106
17675,1573.133662
17676,1573.750512
17677,1573.969494
17678,1575.205308
17679,1573.918117
17680,1574.181062
17681,1574.541615
17682,1573.740645
17683,1573.750989
17684,1573.682906
17685,1574.095183
17686,1575.049069
17687,1575.170508
17688,1575.538007
17689,1575.379076
17690,1576.118653
17691,1576.568238
17692,1578.015777
17693,1579.898386
17694,1580.061563
17695,1579.885441
17696,1580.512267
17697,1579.2451
17698,1579.00816
17699,1579.489353
17700,1578.774096
17701,1576.902985
17702,1577.396734
17703,1576.444228
17704,1576.214514
17705,1576.492888
17706,1575.817056
17707,1576.495003
17708,1576.392269
17709,1576.858899
17710,1577.49428
17711,1576.898588
17712,1577.268091
17713,1578.62508
17714,1579.968409
17715,1578.946617
17716,1577.935915
17717,1578.476639
17718,1578.69656
17719,1578.092084
17720,1577.588852
17721,1577.447266
17722,1576.963096
17723,1575.150054
17724,1574.530897
17725,1575.595444
17726,1575.987861
17727,1575.748809
17728,1577.022535
17729,1578.132961
17730,1577.820985
17731,1578.446797
17732,1578.27442
17733,1576.516863
17734,1577.2491
17735,1575.330262
17736,1575.14229
17737,1574.092356
17738,1573.004419
17739,1573.67141
17740,1565.574518
17741,1554.362737
17742,1555.132832
17743,1554.485911
17744,1554.426142
17745,1555.539589
17746,1554.428319
17747,1553.877122
17748,1553.591619
17749,1554.739182
17750,1555.873846
17751,1554.909902
17752,1554.3065
17753,1554.861502
17754,1554.130447
17755,1555.809592
17756,1555.864594
17757,1555.728095
17758,1554.662605
17759,1554.941271
17760,1554.509515
17761,1554.38578
17762,1553.603018
17763,1553.334652
17764,1553.5676
17765,1552.582897
17766,1551.413223
17767,1552.166785
17768,1552.820253
17769,1552.491394
17770,1554.121554
17771,1553.567448
17772,1552.130749
17773,1551.405471
17774,1551.935205
17775,1552.025272
17776,1552.569918
17777,1549.769062
17778,1549.582062
17779,1550.469902
17780,1550.274016
17781,1549.84628
17782,1549.002402
17783,1549.071026
17784,1548.535889
17785,1547.537243
17786,1546.340888
17787,1545.831105
17788,1545.895399
17789,1546.821869
17790,1547.253894
17791,1547.576264
17792,1548.345548
17793,1548.478257
17794,1549.102859
17795,1548.693269
17796,1547.396603
17797,1548.675323
17798,1548.737617
17799,1549.861818
17800,1549.290753
17801,1549.328277
17802,1549.145088
17803,1548.548935
17804,1549.515988
17805,1547.555707
17806,1547.446197
17807,1548.413086
17808,1546.851042
17809,1547.168063
17810,1546.719894
17811,1546.878682
17812,1547.576459
17813,1547.098991
17814,1547.649436
17815,1547.474605
17816,1548.428313
17817,1548.745613
17818,1546.627451
17819,1547.399093
17820,1547.073868
17821,1546.530496
17822,1547.807173
17823,1547.23787
17824,1548.017816
17825,1547.793715
17826,1546.796543
17827,1546.322541
17828,1546.195574
17829,1546.828731
17830,1546.421347
17831,1546.620472
17832,1547.895522
17833,1548.215455
17834,1547.162282
17835,1547.502487
17836,1548.563144
17837,1549.48162
17838,1549.292552
17839,1548.887084
17840,1549.02628
17841,1547.841464
17842,1546.575326
17843,1547.268208
17844,1548.377063
17845,1548.547082
17846,1548.161944
17847,1548.015943
17848,1549.447551
17849,1549.127112
17850,1550.239657
17851,1548.574475
17852,1547.674289
17853,1547.554409
17854,1547.652995
17855,1547.293132
17856,1548.099321
17857,1547.972419
17858,1546.184247
17859,1544.910614
17860,1545.312437
17861,1546.401364
17862,1545.581247
17863,1543.372229
17864,1544.054065
17865,1543.611501
17866,1541.936974
17867,1542.17237
17868,1541.26597
17869,1541.710812
17870,1541.373919
17871,1540.341465
17872,1540.166664
17873,1541.014316
17874,1542.780282
17875,1542.883127
17876,1542.043997
17877,1542.073939
17878,1541.18388
17879,1540.28376
17880,1540.688794
17881,1540.466547
17882,1538.732447
17883,1537.588125
17884,1536.523026
17885,1537.49001
17886,1536.610149
17887,1536.396144
17888,1537.037121
17889,1536.429715
17890,1536.46538
17891,1537.911985
17892,1536.381665
17893,1534.734931
17894,1534.875645
17895,1533.76198
17896,1533.488215
17897,1531.933663
17898,1531.87787
17899,1530.817426
17900,1530.981572
17901,1530.202005
17902,1530.033475
17903,1529.16151
17904,1527.891096
17905,1527.291894
17906,1527.144475
17907,1526.04984
17908,1524.034203
17909,1525.304006
17910,1526.252638
17911,1526.204676
17912,1524.449807
17913,1523.43628
17914,1523.503949
17915,1524.054718
17916,1523.194738
17917,1522.595153
17918,1521.366355
17919,1519.602157
17920,1519.390696
17921,1503.915651
17922,1485.815453
17923,1485.028166
17924,1485.727141
17925,1485.604081
17926,1487.277315
17927,1486.085869
17928,1485.313519
17929,1484.021095
17930,1483.805946
17931,1482.571986
17932,1482.526747
17933,1482.558421
17934,1482.61616
17935,1482.303696
17936,1481.322613
17937,1482.443323
17938,1482.128302
17939,1483.468187
17940,1483.946733
17941,1483.675228
17942,1482.200519
17943,1482.037577
17944,1481.846744
17945,1481.466302
17946,1480.506726
17947,1480.556531
17948,1480.691679
17949,1480.14999
17950,1479.76206
17951,1479.212633
17952,1478.816691
17953,1478.623537
17954,1479.11687
17955,1478.902238
17956,1477.935172
17957,1477.145186
17958,1476.972008
17959,1477.171634
17960,1476.929565
17961,1474.596623
17962,1474.037206
17963,1472.00506
17964,1471.882968
17965,1470.703
17966,1468.913005
17967,1468.578722
17968,1467.94446
17969,1467.322522
17970,1467.63935
17971,1466.696521
17972,1465.940949
17973,1464.072301
17974,1463.417162
17975,1464.572161
17976,1463.976397
17977,1464.381521
17978,1463.806616
17979,1463.391648
17980,1462.279671
17981,1462.000077
17982,1461.774095
17983,1461.907863
17984,1462.258376
17985,1462.554818
17986,1462.886321
17987,1462.271546
17988,1462.473847
17989,1460.55575
17990,1459.724584
17991,1459.834721
17992,1460.21116
17993,1460.439206
17994,1460.848295
17995,1460.596476
17996,1460.225671
17997,1461.309135
17998,1461.387025
17999,1461.152223
18000,1461.903209
18001,1461.571495
18002,1461.674275
18003,1461.5342
18004,1461.552456
18005,1461.949163
18006,1461.557333
18007,1461.803815
18008,1461.471733
18009,1460.717102
18010,1459.685422
18011,1459.078994
18012,1458.715308
18013,1458.416707
18014,1458.027108
18015,1456.663164
18016,1455.750198
18017,1456.945443
18018,1456.523403
18019,1456.179484
18020,1454.676999
18021,1453.81694
18022,1454.339371
18023,1456.480047
18024,1455.22245
18025,1455.15349
18026,1455.094434
18027,1455.387226
18028,1457.00606
18029,1458.24526
18030,1460.42317
18031,1460.265365
18032,1461.123716
18033,1461.441449
18034,1461.667774
18035,1462.469418
18036,1463.772732
18037,1464.175104
18038,1464.86147
18039,1464.837285
18040,1465.690184
18041,1465.354127
18042,1465.614691
18043,1465.779987
18044,1465.057796
18045,1463.325666
18046,1462.850491
18047,1462.541526
18048,1461.761677
18049,1462.599849
18050,1462.570247
18051,1461.830333
18052,1461.860048
18053,1461.572807
18054,1461.84007
18055,1462.686906
18056,1462.050262
18057,1462.795673
18058,1463.226085
18059,1462.860348
18060,1464.317168
18061,1464.140496
18062,1464.744436
18063,1464.646124
18064,1464.893089
18065,1465.184597
18066,1466.421168
18067,1467.901839
18068,1467.214765
18069,1468.358565
18070,1468.875573
18071,1469.220576
18072,1468.400823
18073,1470.175732
18074,1470.616687
18075,1471.413648
18076,1473.29843
18077,1474.250741
18078,1474.827557
18079,1473.95433
18080,1473.907599
18081,1474.84415
18082,1475.139774
18083,1472.700491
18084,1472.116643
18085,1472.270985
18086,1471.492794
18087,1470.165992
18088,1469.479604
18089,1469.029593
18090,1468.963936
18091,1469.242939
18092,1470.455188
18093,1470.723663
18094,1469.865609
18095,1470.307151
18096,1469.320594
18097,1470.23046
18098,1470.091074
18099,1470.813272
18100,1470.360277
18101,1469.255115
18102,1452.312071
18103,1460.68726
18104,1460.439653
18105,1459.343778
18106,1460.719926
18107,1459.788373
18108,1460.008846
18109,1459.338357
18110,1458.951821
18111,1457.664338
18112,1457.404291
18113,1456.996836
18114,1457.115083
18115,1454.507002
18116,1454.15479
18117,1452.472031
18118,1452.455637
18119,1452.859036
18120,1453.037721
18121,1453.515642
18122,1453.611188
18123,1452.581691
18124,1454.048361
18125,1454.854323
18126,1454.44178
18127,1454.536664
18128,1454.128855
18129,1454.177764
18130,1454.175584
18131,1452.971967
18132,1453.931177
18133,1455.276926
18134,1455.124784
18135,1454.920295
18136,1455.657097
18137,1456.127328
18138,1456.809639
18139,1457.121702
18140,1457.212562
18141,1456.251963
18142,1455.993824
18143,1456.836963
18144,1456.677312
18145,1456.25474
18146,1456.952972
18147,1458.103069
18148,1458.484095
18149,1456.266711
18150,1456.760133
18151,1455.002561
18152,1456.171819
18153,1456.733879
18154,1457.219718
18155,1459.766138
18156,1460.642246
18157,1460.712249
18158,1461.459347
18159,1460.933714
18160,1461.33031
18161,1460.797787
18162,1460.042094
18163,1459.896706
18164,1459.484869
18165,1459.693615
18166,1460.423546
18167,1460.77448
18168,1461.656317
18169,1461.33677
18170,1463.388241
18171,1462.908752
18172,1462.961586
18173,1460.947427
18174,1461.177504
18175,1460.998222
18176,1462.327355
18177,1463.151327
18178,1464.239986
18179,1464.598349
18180,1464.541147
18181,1464.208988
18182,1463.256251
18183,1462.063418
18184,1462.527815
18185,1463.14704
18186,1464.69227
18187,1466.318933
18188,1466.15861
18189,1466.172824
18190,1466.922676
18191,1466.522762
18192,1467.065611
18193,1467.921603
